job,marital,education,default,housing,loan,contact,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,nr.employed,y,date,id_,age_iterative,euribor3m_iterative,income,kidhome,teenhome,dt_customer,num_web_visits_month,i_d
blue-collar,divorced,basic,no,yes,yes,telephone,343,1,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2015-01-26,aea37ce5-f2e1-4db1-ab42-a24e249f6da0,41.0,4.858,68192,0,2,2012-04-06,11,aea37ce5-f2e1-4db1-ab42-a24e249f6da0
services,married,high.school,no,no,no,telephone,206,1,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2019-02-06,905eff29-7a13-4cf3-91e4-0d5df44256d9,44.0,4.858,61816,0,0,2012-04-27,5,905eff29-7a13-4cf3-91e4-0d5df44256d9
admin,married,university.degree,no,yes,yes,telephone,786,2,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2016-08-19,70d507ed-d29c-4028-b8a0-81b7d32be88d,40.0,4.858,16087,0,1,2012-07-17,3,70d507ed-d29c-4028-b8a0-81b7d32be88d
services,married,high.school,no,no,no,telephone,178,1,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2017-06-19,cf92ec3f-9a2a-4e98-9d70-43a380d62bad,39.52402690163146,3.616138060999768,146453,2,0,2012-09-16,3,cf92ec3f-9a2a-4e98-9d70-43a380d62bad
admin,divorced,professional.course,no,no,no,telephone,509,1,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2017-09-10,65ce7588-9238-4929-8124-cd384748a220,40.28610932349633,4.858,113630,1,1,2012-05-04,27,65ce7588-9238-4929-8124-cd384748a220
blue-collar,married,professional.course,no,yes,no,telephone,161,4,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2015-09-16,d6093e3f-a8f8-4d28-b637-131531575855,33.0,4.858,170427,2,1,2012-05-18,16,d6093e3f-a8f8-4d28-b637-131531575855
services,divorced,high.school,no,yes,yes,telephone,125,3,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2018-09-29,031f4211-c8cd-47c6-902d-d7be595c38ee,57.0,3.9282815929708,98869,1,0,2012-07-18,2,031f4211-c8cd-47c6-902d-d7be595c38ee
admin,married,high.school,no,yes,yes,telephone,159,1,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2019-01-10,0d37674f-63c9-47c4-b540-e6c95f85388a,31.0,4.858,82778,0,0,2012-06-27,22,0d37674f-63c9-47c4-b540-e6c95f85388a
housemaid,married,basic,no,no,yes,telephone,221,1,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2016-09-15,460b6b46-748a-4dd6-b266-dacf067e8755,57.0,4.858,97571,0,0,2012-03-23,1,460b6b46-748a-4dd6-b266-dacf067e8755
blue-collar,married,basic,no,yes,no,telephone,211,1,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2015-04-27,5d01f3c0-a99a-484b-985e-655e50d77c10,48.0,3.767529927130713,138127,0,2,2012-02-22,20,5d01f3c0-a99a-484b-985e-655e50d77c10
technician,married,high.school,no,no,no,telephone,68,1,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2016-08-23,25680244-187e-4cbe-b614-c0c2a400413a,52.0,4.858,82676,1,0,2012-12-13,21,25680244-187e-4cbe-b614-c0c2a400413a
blue-collar,single,unknown,no,no,no,telephone,293,1,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2018-02-03,f6d1a09d-653f-4d2f-bf55-8646e1ea4168,37.0,4.858,177666,1,1,2012-11-20,23,f6d1a09d-653f-4d2f-bf55-8646e1ea4168
technician,married,university.degree,no,no,no,telephone,389,1,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2019-04-03,707d2b43-789f-4b12-ae8d-d4a87ec963a2,42.0,4.858,49517,2,2,2012-04-29,31,707d2b43-789f-4b12-ae8d-d4a87ec963a2
admin,single,high.school,no,no,no,telephone,240,1,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2018-10-16,9be54b1c-6732-44b5-b8a1-c9ef2a1af480,33.0,4.858,56604,2,0,2012-01-04,27,9be54b1c-6732-44b5-b8a1-c9ef2a1af480
services,single,high.school,no,no,no,telephone,145,1,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2017-06-19,3a586bee-521b-4c72-b7f8-87e1838abcd6,36.0,4.858,19515,2,1,2012-10-17,15,3a586bee-521b-4c72-b7f8-87e1838abcd6
management,married,basic,no,yes,no,telephone,59,2,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2016-06-11,96b84261-688e-415c-8f2f-1f41597258bc,57.0,4.858,38312,2,2,2012-12-21,21,96b84261-688e-415c-8f2f-1f41597258bc
blue-collar,married,basic,no,yes,yes,telephone,39,2,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2015-09-26,f846b1e2-c2d7-49de-846f-3690de517c70,51.0,3.8211138157440754,113813,2,2,2012-09-07,23,f846b1e2-c2d7-49de-846f-3690de517c70
admin,married,high.school,no,yes,no,telephone,140,2,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2019-11-25,e712e867-57ed-40d3-870a-5c737aa50806,43.0,3.678223446108442,52068,0,0,2012-12-15,10,e712e867-57ed-40d3-870a-5c737aa50806
admin,single,university.degree,no,yes,no,telephone,53,3,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2019-09-26,93e135d7-3c25-4544-b700-82b1afc0f911,55.0,4.858,79412,2,2,2012-06-12,26,93e135d7-3c25-4544-b700-82b1afc0f911
blue-collar,married,basic,no,yes,yes,telephone,44,3,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2017-11-09,24f70aff-356a-4d00-8e78-070f80357b8e,41.0,4.858,165370,0,2,2012-04-01,23,24f70aff-356a-4d00-8e78-070f80357b8e
admin,single,high.school,no,yes,no,telephone,212,2,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2018-03-16,8099f93a-dbb7-46f6-af1f-5a9fa162cba3,27.0,4.858,32099,1,2,2012-11-14,20,8099f93a-dbb7-46f6-af1f-5a9fa162cba3
management,married,university.degree,no,no,no,telephone,57,2,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2018-03-16,62e67368-5278-4ac0-9c7d-0e16d3d2d60c,40.28610932349633,4.858,137649,1,0,2012-06-15,14,62e67368-5278-4ac0-9c7d-0e16d3d2d60c
blue-collar,married,basic,no,no,no,telephone,45,13,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2017-06-19,b82a2cc1-7474-4d48-9a55-5591b6f3fcdd,37.0,4.858,146864,0,0,2012-08-07,32,b82a2cc1-7474-4d48-9a55-5591b6f3fcdd
admin,single,high.school,no,yes,no,telephone,738,3,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2015-05-22,4363c687-d10e-4595-a23f-26f5bccddad1,40.0,3.624639557495081,121975,0,1,2012-02-12,20,4363c687-d10e-4595-a23f-26f5bccddad1
unknown,single,basic,no,yes,no,telephone,102,3,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2019-09-24,62bb31b9-3a2e-472f-9647-ad29fd49e428,28.0,4.858,78450,0,2,2012-12-12,5,62bb31b9-3a2e-472f-9647-ad29fd49e428
management,married,basic,no,no,yes,telephone,161,2,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2018-02-24,3d808a28-8ed6-4353-a35a-6684bdd849c3,31.0,4.858,120895,0,1,2012-01-13,29,3d808a28-8ed6-4353-a35a-6684bdd849c3
services,married,high.school,no,yes,yes,telephone,383,2,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2015-10-10,9ec666a6-f636-46bd-a3cc-63d554aa90a2,32.0,4.858,153999,1,1,2012-10-10,1,9ec666a6-f636-46bd-a3cc-63d554aa90a2
services,married,high.school,no,yes,yes,telephone,184,9,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2015-10-29,59974b22-f0c6-4426-bc4c-85dff1272c89,32.0,4.858,104563,2,0,2012-08-21,12,59974b22-f0c6-4426-bc4c-85dff1272c89
housemaid,married,high.school,no,no,no,telephone,122,2,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2017-01-30,ff2bffa6-88f1-4786-94ab-443e86417bcd,35.0,4.858,152625,1,2,2012-06-18,5,ff2bffa6-88f1-4786-94ab-443e86417bcd
technician,divorced,professional.course,no,yes,no,telephone,137,2,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2019-02-14,1480f7e5-05bc-4e92-99ed-cc4a0973b7e4,36.0,3.553194372677264,157669,1,2,2012-11-08,22,1480f7e5-05bc-4e92-99ed-cc4a0973b7e4
admin,married,high.school,no,no,no,telephone,189,2,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2017-06-19,a457c325-731a-4714-917b-f465eaeb32b1,31.0,4.858,106160,2,0,2012-08-20,14,a457c325-731a-4714-917b-f465eaeb32b1
blue-collar,married,basic,no,yes,no,telephone,88,2,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2018-08-09,e589e172-9587-4d5f-8f10-86120c7958bd,38.0,4.858,17199,1,0,2012-06-01,12,e589e172-9587-4d5f-8f10-86120c7958bd
blue-collar,divorced,basic,no,no,no,telephone,418,2,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2017-02-10,88435f13-7b31-4eb7-9ee0-a8611c61ab8c,39.52402690163146,3.616138060999768,58483,1,0,2012-06-14,7,88435f13-7b31-4eb7-9ee0-a8611c61ab8c
self-employed,married,university.degree,no,no,no,telephone,17,2,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2018-01-11,41e09abb-dd4f-49d0-8684-d8ecc849fe73,39.0,4.858,176038,0,2,2012-03-25,26,41e09abb-dd4f-49d0-8684-d8ecc849fe73
management,single,professional.course,no,no,no,telephone,233,1,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2019-07-13,7c39f9a7-78f4-4e55-94fe-1fb7223218cf,58.0,3.9461428891752535,12751,0,0,2012-12-11,12,7c39f9a7-78f4-4e55-94fe-1fb7223218cf
technician,divorced,professional.course,no,no,no,telephone,445,1,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2017-03-28,3e175138-8a7f-4a01-a655-075a37ae27d3,44.0,4.858,101888,0,2,2012-12-03,16,3e175138-8a7f-4a01-a655-075a37ae27d3
admin,married,university.degree,no,yes,no,telephone,623,1,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2015-09-09,e736665b-e1d1-456c-aba4-6a2651cb66b8,33.0,4.858,39780,1,2,2012-10-17,27,e736665b-e1d1-456c-aba4-6a2651cb66b8
services,single,high.school,no,no,no,telephone,260,1,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2016-07-26,fabd7e0a-099f-46af-8aff-45030c046f39,24.0,3.338858818223815,48714,0,0,2012-07-12,19,fabd7e0a-099f-46af-8aff-45030c046f39
technician,married,professional.course,no,yes,no,telephone,316,1,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2016-04-29,3f09ca73-003e-4100-9e37-4029272ee4bc,33.0,4.858,34543,1,1,2012-06-17,3,3f09ca73-003e-4100-9e37-4029272ee4bc
admin,married,high.school,no,no,no,telephone,650,2,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2016-06-14,05579f7f-92db-4593-990a-9d4dc970ab05,44.0,4.858,106197,2,0,2012-02-04,30,05579f7f-92db-4593-990a-9d4dc970ab05
housemaid,married,high.school,no,yes,no,telephone,207,1,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2017-09-23,e38bea14-c5ce-47eb-895c-6fb3f2f9f5bf,30.0,4.858,22260,2,1,2012-02-05,27,e38bea14-c5ce-47eb-895c-6fb3f2f9f5bf
unemployed,single,basic,no,yes,no,telephone,226,1,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2017-04-29,e27da751-9223-4923-b28c-3d9494b213d0,36.0,4.858,43365,2,2,2012-05-23,29,e27da751-9223-4923-b28c-3d9494b213d0
services,single,high.school,no,unknown,no,telephone,1307,1,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2016-05-10,142ce640-8e09-4b22-b8dc-e970d4a2de57,24.0,4.858,135283,2,0,2012-03-25,16,142ce640-8e09-4b22-b8dc-e970d4a2de57
technician,married,professional.course,no,yes,no,telephone,104,1,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2016-02-08,7877f62c-3941-4c2b-babf-5af962094d73,32.0,4.858,46440,1,0,2012-04-06,26,7877f62c-3941-4c2b-babf-5af962094d73
admin,married,high.school,no,no,no,telephone,143,1,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2015-02-07,a4723796-e0b0-4117-b285-d6080cb29ca4,33.0,4.858,92749,0,2,2012-07-08,6,a4723796-e0b0-4117-b285-d6080cb29ca4
management,married,basic,no,yes,no,telephone,187,5,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2017-11-15,b4edabb0-710d-4354-9715-6907ddf89502,58.0,3.9461428891752535,22365,0,2,2012-02-28,30,b4edabb0-710d-4354-9715-6907ddf89502
blue-collar,divorced,basic,no,yes,no,telephone,748,1,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2017-02-14,ae6c6444-049f-4e30-a09c-a7f7907741c3,42.0,3.660362149903989,144340,0,1,2012-02-16,14,ae6c6444-049f-4e30-a09c-a7f7907741c3
blue-collar,married,basic,no,no,no,telephone,486,2,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2018-07-17,a12777e5-6f05-43e7-88d0-ea2c494d5afb,40.0,3.624639557495081,22745,0,2,2012-08-28,10,a12777e5-6f05-43e7-88d0-ea2c494d5afb
blue-collar,married,basic,no,yes,no,telephone,492,1,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2017-03-10,e5c13bad-98bd-49dd-8852-97bd0f74c75f,29.0,3.4281652992460856,7239,1,0,2012-12-31,30,e5c13bad-98bd-49dd-8852-97bd0f74c75f
retired,divorced,basic,no,yes,yes,telephone,485,1,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2017-09-05,143e6595-4f5d-4411-bb10-d662624ed986,52.0,4.858,101708,2,2,2012-04-05,27,143e6595-4f5d-4411-bb10-d662624ed986
technician,married,university.degree,no,yes,no,telephone,197,2,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2017-01-17,d36bdfff-2cb5-446c-b6fd-c635c72432b4,39.52402690163146,3.616138060999768,101396,0,2,2012-08-20,30,d36bdfff-2cb5-446c-b6fd-c635c72432b4
blue-collar,married,basic,no,no,no,telephone,304,1,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2015-05-28,73b407fa-4278-4b6b-b5df-d1988e0893f9,29.0,4.858,155900,0,2,2012-09-02,30,73b407fa-4278-4b6b-b5df-d1988e0893f9
entrepreneur,married,professional.course,no,yes,no,telephone,51,2,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2015-10-12,13d43797-732b-4c01-a5c7-efbf42294607,46.0,4.858,69866,0,1,2012-08-01,23,13d43797-732b-4c01-a5c7-efbf42294607
blue-collar,married,high.school,no,yes,no,telephone,836,12,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2016-04-16,72d72abb-6b63-4c97-a1d0-f4f911899c22,40.28610932349633,4.858,63418,0,1,2012-09-12,14,72d72abb-6b63-4c97-a1d0-f4f911899c22
blue-collar,married,basic,no,no,no,telephone,394,2,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2018-10-25,2eec0ab4-6b3d-49f9-8111-9373fb41ad4f,45.0,4.858,92893,1,2,2012-01-23,5,2eec0ab4-6b3d-49f9-8111-9373fb41ad4f
unknown,married,high.school,no,yes,no,telephone,125,1,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2017-09-21,93a93567-b6d0-43da-8039-f48f9b90cccb,53.0,4.858,174227,0,0,2012-08-23,3,93a93567-b6d0-43da-8039-f48f9b90cccb
technician,married,high.school,no,no,no,telephone,315,1,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2019-07-11,67125d3f-f7c4-46a8-a05a-1f0975eacf34,57.0,4.858,39885,0,0,2012-02-14,26,67125d3f-f7c4-46a8-a05a-1f0975eacf34
housemaid,married,basic,no,no,no,telephone,506,2,999,0,nonexistent,1.1,93.994,-36.4,5191.0,yes,2015-05-02,b7edc11b-e255-4747-91aa-40e518280a1f,46.0,4.858,171700,2,2,2012-08-20,3,b7edc11b-e255-4747-91aa-40e518280a1f
technician,married,professional.course,no,no,no,telephone,288,1,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2016-07-15,378c8c58-4905-4be8-a1f8-79489be722c7,40.0,4.858,95788,2,2,2012-03-08,2,378c8c58-4905-4be8-a1f8-79489be722c7
admin,divorced,high.school,no,yes,yes,telephone,354,5,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2019-04-30,4d435264-9b3c-4a15-a47b-2cf2e5bb2fe3,37.0,4.858,70379,1,1,2012-01-04,17,4d435264-9b3c-4a15-a47b-2cf2e5bb2fe3
technician,married,professional.course,no,unknown,no,telephone,154,4,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2015-11-07,b1ea5bf7-f949-4c60-9fd1-eaf7a21c266f,40.28610932349633,4.858,178870,1,1,2012-09-17,18,b1ea5bf7-f949-4c60-9fd1-eaf7a21c266f
blue-collar,married,high.school,no,yes,yes,telephone,184,2,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2015-05-20,11a1e47f-deda-487a-954f-a254bcafb599,29.0,4.858,37429,0,2,2012-11-22,8,11a1e47f-deda-487a-954f-a254bcafb599
admin,married,university.degree,no,yes,no,telephone,563,2,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2016-08-04,4398b04a-8cba-4f05-bfbb-12292f03de6d,40.28610932349633,4.858,50782,1,1,2012-09-14,29,4398b04a-8cba-4f05-bfbb-12292f03de6d
technician,married,professional.course,no,no,no,telephone,450,1,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2016-06-02,d1f6ee78-3b6d-4c1a-8bdd-ace262d046ac,35.0,4.858,170210,0,1,2012-12-24,14,d1f6ee78-3b6d-4c1a-8bdd-ace262d046ac
admin,married,university.degree,no,yes,no,telephone,34,3,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2015-10-29,7479a12c-a569-421f-af13-af617b6b6ab0,47.0,4.858,162740,1,0,2012-06-26,2,7479a12c-a569-421f-af13-af617b6b6ab0
blue-collar,single,basic,no,yes,yes,telephone,371,1,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2017-03-03,a4713d96-5b11-4930-8443-8506969e26f2,26.0,4.858,67953,1,1,2012-06-19,4,a4713d96-5b11-4930-8443-8506969e26f2
blue-collar,married,professional.course,no,yes,no,telephone,518,1,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2017-06-19,74a9b258-aaef-44fb-8bc7-c6b0d5352338,34.0,3.517471780268356,123944,1,2,2012-04-29,10,74a9b258-aaef-44fb-8bc7-c6b0d5352338
admin,married,university.degree,no,no,no,telephone,111,4,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2017-02-16,2efe5806-6e06-4ade-a42b-0f2232a43e62,38.0,4.858,179201,0,1,2012-06-05,17,2efe5806-6e06-4ade-a42b-0f2232a43e62
admin,divorced,university.degree,no,yes,no,telephone,176,4,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2019-06-07,467e2c97-e5de-48e7-b817-f71123826606,46.0,4.858,134813,1,0,2012-01-24,25,467e2c97-e5de-48e7-b817-f71123826606
blue-collar,single,basic,no,yes,yes,telephone,196,1,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2016-02-05,bc52fe4c-abed-4d11-a316-b3fb2da8e22a,26.0,4.858,131922,2,1,2012-11-16,10,bc52fe4c-abed-4d11-a316-b3fb2da8e22a
blue-collar,married,high.school,no,yes,no,telephone,85,1,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2017-07-20,c030040b-6e2d-44d6-a6f5-7ba4eeddaad5,40.28610932349633,4.858,103877,2,0,2012-07-13,12,c030040b-6e2d-44d6-a6f5-7ba4eeddaad5
blue-collar,married,basic,no,no,no,telephone,91,2,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2016-09-21,8a0891b6-752e-4793-ae29-71094060f9aa,35.0,4.858,21686,1,0,2012-07-25,28,8a0891b6-752e-4793-ae29-71094060f9aa
services,divorced,high.school,no,no,no,telephone,172,2,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2015-03-29,ed65b9a3-9fa8-4d41-ae1b-6259efe9ab87,40.0,3.624639557495081,128749,2,0,2012-03-04,15,ed65b9a3-9fa8-4d41-ae1b-6259efe9ab87
blue-collar,married,basic,no,no,no,telephone,252,2,999,0,nonexistent,1.1,93.57421926215054,-36.4,5191.0,no,2018-06-27,1201abb1-e803-437e-8698-10c54ebc8662,30.0,4.858,121279,0,0,2012-07-11,22,1201abb1-e803-437e-8698-10c54ebc8662
technician,married,professional.course,no,yes,no,telephone,265,1,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2019-04-27,d18dc945-3fa1-4c9a-a7b3-2ea0c508897e,30.0,4.858,137806,0,0,2012-07-24,27,d18dc945-3fa1-4c9a-a7b3-2ea0c508897e
technician,married,university.degree,no,no,no,telephone,899,1,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2017-06-18,11cafb76-58d9-42ff-a40f-c25fd103bf59,35.0,4.858,37152,2,2,2012-02-20,2,11cafb76-58d9-42ff-a40f-c25fd103bf59
blue-collar,married,basic,no,yes,no,telephone,588,2,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2017-06-19,dcf82a3d-f369-4bbe-afc8-ae6e97c03732,36.0,4.858,121122,0,1,2012-01-08,20,dcf82a3d-f369-4bbe-afc8-ae6e97c03732
blue-collar,single,high.school,no,no,no,telephone,393,1,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2017-05-03,ce49bd24-9c13-4671-ae0c-bbe833ec4d2d,27.0,4.858,150303,1,1,2012-04-22,28,ce49bd24-9c13-4671-ae0c-bbe833ec4d2d
technician,single,university.degree,no,no,no,telephone,857,1,999,0,nonexistent,1.1,93.994,-36.4,5191.0,yes,2017-01-15,df932bab-d4de-433a-b1c8-fe003f784e5c,32.0,4.858,153291,0,0,2012-10-17,17,df932bab-d4de-433a-b1c8-fe003f784e5c
services,divorced,basic,no,yes,no,telephone,205,2,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2019-07-31,e2682a78-33ff-4e2a-b53f-1b87338842b2,26.0,4.858,157870,2,2,2012-09-29,19,e2682a78-33ff-4e2a-b53f-1b87338842b2
admin,married,high.school,no,unknown,no,telephone,164,2,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2018-08-12,f0db76e4-1b5e-49d9-b8e5-f689913eb44b,43.0,3.678223446108442,46960,1,2,2012-06-02,12,f0db76e4-1b5e-49d9-b8e5-f689913eb44b
management,married,university.degree,no,unknown,no,telephone,178,1,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2019-07-04,106701b9-413f-47c6-9ef6-b81f12456b7b,30.0,4.858,10141,2,1,2012-08-31,1,106701b9-413f-47c6-9ef6-b81f12456b7b
technician,single,university.degree,no,no,no,telephone,127,1,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2015-08-08,06a7a433-33f2-4aa4-a107-a4ed9cce04cd,33.0,4.858,44397,2,2,2012-10-22,19,06a7a433-33f2-4aa4-a107-a4ed9cce04cd
unemployed,married,high.school,no,no,yes,telephone,38,12,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2016-09-17,fee18653-c255-4b5d-b34b-2f21eb87b282,50.0,4.858,112373,1,2,2012-11-22,25,fee18653-c255-4b5d-b34b-2f21eb87b282
technician,married,professional.course,no,no,no,telephone,127,2,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2015-02-21,9baf48d3-9c04-4780-addb-be4e51f5a89c,38.0,4.858,8353,2,2,2012-09-03,13,9baf48d3-9c04-4780-addb-be4e51f5a89c
unknown,single,basic,no,yes,no,telephone,660,1,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2015-08-27,318a6868-3744-4468-81ce-b24baebf9b62,36.0,4.858,160291,0,0,2012-05-21,1,318a6868-3744-4468-81ce-b24baebf9b62
blue-collar,single,basic,no,yes,no,telephone,1681,1,999,0,nonexistent,1.1,93.994,-36.4,5191.0,yes,2016-04-02,42d53bf7-60bb-4c16-901f-4b5ae323b51e,25.0,4.858,116151,1,1,2012-09-13,13,42d53bf7-60bb-4c16-901f-4b5ae323b51e
technician,married,high.school,no,no,no,telephone,208,3,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2017-02-22,900581a3-65c4-4d4c-a195-083042e5f5a5,40.28610932349633,4.858,152335,2,2,2012-07-25,15,900581a3-65c4-4d4c-a195-083042e5f5a5
self-employed,married,university.degree,no,no,no,telephone,518,2,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2016-08-16,8f78caf4-d1e3-4bc7-a41c-694267a1419a,42.0,4.858,137792,2,2,2012-10-31,30,8f78caf4-d1e3-4bc7-a41c-694267a1419a
retired,married,basic,no,yes,no,telephone,316,1,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2015-08-26,77434580-7a04-4228-a148-53d5c8989bc4,40.28610932349633,4.858,162389,0,2,2012-08-13,1,77434580-7a04-4228-a148-53d5c8989bc4
technician,single,university.degree,no,no,no,telephone,171,1,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2017-06-19,104185eb-6d4a-4327-bc0a-5e50a781c269,40.28610932349633,4.858,66776,1,1,2012-03-08,4,104185eb-6d4a-4327-bc0a-5e50a781c269
admin,single,basic,no,no,no,telephone,272,1,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2015-05-10,9996ac4b-1d63-4be6-a24a-5363c046f515,29.0,3.4281652992460856,139781,2,1,2012-05-10,29,9996ac4b-1d63-4be6-a24a-5363c046f515
blue-collar,married,professional.course,no,yes,no,telephone,143,2,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2017-10-14,c0238c3d-cc2c-4236-892e-007718d7255d,38.0,4.858,169125,1,2,2012-06-05,19,c0238c3d-cc2c-4236-892e-007718d7255d
blue-collar,divorced,basic,no,yes,no,telephone,572,1,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2018-09-14,fba0bea4-8f20-43c9-a42e-664496423862,45.0,4.858,151874,1,0,2012-06-14,2,fba0bea4-8f20-43c9-a42e-664496423862
admin,married,university.degree,no,no,no,telephone,573,1,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2017-09-10,bbfd005d-97c8-4920-a31b-a8132b728127,30.0,4.858,41246,1,2,2012-02-12,31,bbfd005d-97c8-4920-a31b-a8132b728127
admin,divorced,university.degree,no,yes,no,telephone,244,1,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2018-11-11,ac840043-4e1c-4da6-b249-a217acaa4f28,40.28610932349633,4.858,89737,0,0,2012-06-13,25,ac840043-4e1c-4da6-b249-a217acaa4f28
entrepreneur,married,basic,no,yes,no,telephone,384,3,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2015-04-30,c0f4d2dd-f3f9-4d44-b565-1a39ca681590,51.0,4.858,33923,0,2,2012-03-03,14,c0f4d2dd-f3f9-4d44-b565-1a39ca681590
technician,divorced,professional.course,no,no,no,telephone,240,3,999,0,nonexistent,1.1,93.994,-36.4,5191.0,no,2015-09-15,3c63aa61-1959-46cb-98c7-b235961d3681,39.0,4.858,73134,2,1,2012-11-18,28,3c63aa61-1959-46cb-98c7-b235961d3681
